# Time-averaged data for fix track_rdf
# TimeStep Number-of-rows
# Row c_rdf_calc[1] c_rdf_calc[2] c_rdf_calc[3] c_rdf_calc[4] c_rdf_calc[5]
2500 100
49 5.96996 4.26897 45.3 8.72355 49.9
50 6.09305 6.05826 48.7 7.66192 54.2
51 6.21615 8.55987 53.7 7.53269 58.6
52 6.33924 5.76148 57.2 6.41994 62.5
53 6.46233 4.59368 60.1 5.54409 66
54 6.58542 7.47429 65 6.10146 70
55 6.70851 8.08447 70.5 5.43865 73.7
56 6.83161 5.10269 74.1 7.22881 78.8
57 6.9547 4.65013 77.5 6.29135 83.4
58 7.07779 3.96158 80.5 5.94238 87.9
59 7.20088 7.01673 86 7.90977 94.1
60 7.32397 7.39948 92 6.90618 99.7
61 7.44707 6.56049 97.5 8.58828 106.9
62 7.57016 7.96496 104.4 5.88714 112
63 7.69325 7.48858 111.1 4.69434 116.2
64 7.81634 7.68769 118.2 6.92975 122.6
65 7.93943 7.34622 125.2 7.9759 130.2
66 8.06253 7.63246 132.7 5.19007 135.3
67 8.18562 6.12117 138.9 6.02244 141.4
68 8.30871 8.0493 147.3 6.42027 148.1
69 8.4318 7.35076 155.2 6.0481 154.6
70 8.55489 6.86959 162.8 5.42336 160.6
71 8.67799 7.11531 170.9 5.35844 166.7
72 8.80108 6.74687 178.8 5.72203 173.4
73 8.92417 5.7314 185.7 6.81122 181.6
74 9.04726 5.73814 192.8 7.2737 190.6
75 9.17035 4.48384 198.5 7.23707 199.8
76 9.29345 4.9786 205 5.97432 207.6
77 9.41654 6.71441 214 7.38585 217.5
78 9.53963 8.06878 225.1 7.92339 228.4
79 9.66272 5.59727 233 8.14792 239.9
80 9.78581 6.28631 242.1 7.59883 250.9
81 9.90891 7.61334 253.4 6.60272 260.7
82 10.032 7.36193 264.6 5.58718 269.2
83 10.1551 7.76187 276.7 5.38841 277.6
84 10.2782 7.70231 289 5.1975 285.9
85 10.4013 5.93127 298.7 7.09306 297.5
86 10.5244 6.98784 310.4 6.68921 308.7
87 10.6475 8.28601 324.6 6.12698 319.2
88 10.7706 6.558 336.1 6.44395 330.5
89 10.8936 5.68595 346.3 5.51872 340.4
90 11.0167 6.4862 358.2 6.26818 351.9
91 11.1398 6.98335 371.3 6.50358 364.1
92 11.2629 6.20576 383.2 6.6751 376.9
93 11.386 6.83772 396.6 6.48053 389.6
94 11.5091 7.19166 411 6.84207 403.3
95 11.6322 8.01808 427.4 8.36032 420.4
96 11.7553 6.55849 441.1 8.13828 437.4
97 11.8784 7.68917 457.5 9.04884 456.7
98 12.0015 7.67004 474.2 8.03747 474.2
99 12.1246 6.12008 487.8 7.33509 490.5
100 12.2477 6.52689 502.6 6.39459 505
18000 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 0 0 0 0
15 1.78483 2.0758 0.1 0 0
16 1.90793 3.63337 0.3 0 0
17 2.03102 8.01611 0.8 0 0
18 2.15411 2.85056 1 0 0
19 2.2772 0 1 0 0
20 2.40029 0 1 0 0
21 2.52339 0 1 0 0
22 2.64648 0 1 1.88873 0.2
23 2.76957 0 1 2.5869 0.5
24 2.89266 0 1 3.16194 0.9
25 3.01575 0.72728 1.1 7.2728 1.9
26 3.13885 0 1.1 7.38501 3
27 3.26194 3.10829 1.6 6.21657 4
28 3.38503 4.61818 2.4 5.77273 5
29 3.50812 8.59963 4 5.37477 6
30 3.63121 5.51825 5.1 5.51825 7.1
31 3.75431 5.63167 6.3 4.69305 8.1
32 3.8774 8.79968 8.3 7.47972 9.8
33 4.00049 6.1999 9.8 4.95992 11
34 4.12358 8.55845 12 10.1145 13.6
35 4.24667 8.43633 14.3 11.7375 16.8
36 4.36977 3.46425 15.3 6.58207 18.7
37 4.49286 5.24326 16.9 3.27704 19.7
38 4.61595 4.6569 18.4 4.03598 21
39 4.73904 5.59631 20.3 3.23997 22.1
40 4.86213 4.75692 22 5.59638 24.1
41 4.98523 8.25133 25.1 3.46023 25.4
42 5.10832 5.32349 27.2 2.28149 26.3
43 5.23141 5.55935 29.5 3.14224 27.6
44 5.3545 6.46033 32.3 3.92234 29.3
45 5.47759 9.0394 36.4 5.29136 31.7
46 5.60069 9.49001 40.9 6.74845 34.9
47 5.72378 6.25941 44 8.48049 39.1
48 5.84687 3.87009 46 9.86873 44.2
49 5.96996 4.45458 48.4 6.86747 47.9
50 6.09305 5.52371 51.5 6.59281 51.6
51 6.21615 6.8479 55.5 6.16311 55.2
52 6.33924 5.26764 58.7 5.9261 58.8
53 6.46233 5.54409 62.2 5.7025 62.4
54 6.58542 2.59312 63.9 6.86415 66.9
55 6.70851 4.40971 66.9 4.5567 70
56 6.83161 5.24443 70.6 8.07926 75.7
57 6.9547 4.37659 73.8 9.71056 82.8
58 7.07779 6.07443 78.4 8.58343 89.3
59 7.20088 6.25127 83.3 5.86854 93.9
60 7.32397 4.93299 87.3 6.78286 99.4
61 7.44707 5.00983 91.5 6.44121 104.8
62 7.57016 7.73409 98.2 7.61866 111.4
63 7.69325 6.70619 104.2 6.03558 116.8
64 7.81634 5.7387 109.5 8.55391 124.7
65 7.93943 7.9759 117.1 5.45719 129.9
66 8.06253 8.44659 125.4 4.68124 134.5
67 8.18562 8.9843 134.5 3.4555 138
68 8.30871 8.8159 143.7 5.7495 144
69 8.4318 7.90905 152.2 5.58286 150
70 8.55489 8.67737 161.8 4.60986 155.1
71 8.67799 7.46668 170.3 7.46668 163.6
72 8.80108 5.72203 177 8.54034 173.6
73 8.92417 6.81122 185.2 7.30961 182.4
74 9.04726 5.17241 191.6 8.5668 193
75 9.17035 6.13578 199.4 6.21444 200.9
76 9.29345 5.74454 206.9 6.51048 209.4
77 9.41654 5.07311 213.7 8.50492 220.8
78 9.53963 6.03341 222 7.41455 231
79 9.66272 7.156 232.1 6.51834 240.2
80 9.78581 7.94423 243.6 7.18435 250.6
81 9.90891 6.19847 252.8 7.00697 261
82 10.032 6.37596 262.5 6.70461 271.2
83 10.1551 5.90159 271.7 7.24869 282.5
84 10.2782 6.07418 281.4 5.94894 292
85 10.4013 7.2765 293.3 5.74783 301.4
86 10.5244 9.37684 309 6.56976 312.4
87 10.6475 9.21965 324.8 4.90158 320.8
88 10.7706 8.66796 340 6.95718 333
89 10.8936 8.41744 355.1 5.40723 342.7
90 11.0167 7.19478 368.3 5.5596 352.9
91 11.1398 6.29035 380.1 7.35651 366.7
92 11.2629 5.94501 391.5 7.35304 380.8
93 11.386 6.02128 403.3 6.4295 393.4
94 11.5091 6.69224 416.7 6.94195 407.3
95 11.6322 5.96467 428.9 8.11586 423.9
96 11.7553 5.60105 440.6 8.76062 442.2
97 11.8784 8.43933 458.6 7.73606 458.7
98 12.0015 7.67004 475.3 7.94561 476
99 12.1246 7.15509 491.2 8.77511 495.5
100 12.2477 6.04178 504.9 7.4089 512.3
18500 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 0 0 0 0
15 1.78483 0 0 0 0
16 1.90793 1.81669 0.1 0 0
17 2.03102 8.01611 0.6 0 0
18 2.15411 2.85056 0.8 0 0
19 2.2772 2.55079 1 0 0
20 2.40029 0 1 0 0
21 2.52339 0 1 0 0
22 2.64648 0 1 0 0
23 2.76957 0 1 2.5869 0.3
24 2.89266 3.16194 1.4 3.16194 0.7
25 3.01575 3.6364 1.9 8.00008 1.8
26 3.13885 2.68546 2.3 2.68546 2.2
27 3.26194 3.72994 2.9 8.7032 3.6
28 3.38503 6.92727 4.1 5.77273 4.6
29 3.50812 8.06216 5.6 8.59963 6.2
30 3.63121 7.52488 7.1 10.5348 8.3
31 3.75431 5.16236 8.2 6.10097 9.6
32 3.8774 3.95985 9.1 3.95985 10.5
33 4.00049 4.95992 10.3 9.50651 12.8
34 4.12358 4.27922 11.4 4.66824 14
35 4.24667 6.23555 13.1 4.76836 15.3
36 4.36977 9.69989 15.9 3.46425 16.3
37 4.49286 7.53718 18.2 3.60474 17.4
38 4.61595 8.69289 21 4.96736 19
39 4.73904 6.47994 23.2 6.1854 21.1
40 4.86213 6.43583 25.5 6.99547 23.6
41 4.98523 5.85578 27.7 6.6543 26.1
42 5.10832 4.81649 29.6 7.60498 29.1
43 5.23141 7.73475 32.8 7.00962 32
44 5.3545 6.69105 35.7 4.61452 34
45 5.47759 5.07088 38 6.39372 36.9
46 5.60069 5.90489 40.8 8.43556 40.9
47 5.72378 2.62491 42.1 5.04791 43.4
48 5.84687 6.19214 45.3 6.19214 46.6
49 5.96996 4.45458 47.7 4.45458 49
50 6.09305 6.94918 51.6 4.27642 51.4
51 6.21615 7.0191 55.7 4.62233 54.1
52 6.33924 6.91378 59.9 4.60919 56.9
53 6.46233 6.0193 63.7 5.8609 60.6
54 6.58542 5.79639 67.5 4.88117 63.8
55 6.70851 5.14466 71 7.49651 68.9
56 6.83161 3.96876 73.8 8.36274 74.8
57 6.9547 6.83842 78.8 9.43702 81.7
58 7.07779 4.48979 82.2 9.90396 89.2
59 7.20088 4.84792 86 8.8028 96.1
60 7.32397 6.16623 91 6.65953 101.5
61 7.44707 5.72552 95.8 4.5327 105.3
62 7.57016 6.00258 101 2.88585 107.8
63 7.69325 8.04743 108.2 4.69434 112
64 7.81634 7.79597 115.4 5.63042 117.2
65 7.93943 6.19182 121.3 4.72257 121.7
66 8.06253 7.42893 128.6 5.80067 127.4
67 8.18562 7.99701 136.7 7.10846 134.6
68 8.30871 7.76182 144.8 9.00755 144
69 8.4318 5.48981 150.7 7.25772 151.8
70 8.55489 7.14076 158.6 6.86959 159.4
71 8.67799 4.21648 163.4 7.11531 167.5
72 8.80108 5.80743 170.2 7.17388 175.9
73 8.92417 5.81446 177.2 6.31284 183.5
74 9.04726 7.11206 186 6.78879 191.9
75 9.17035 7.70906 195.8 7.94505 202
76 9.29345 7.12323 205.1 5.13179 208.7
77 9.41654 9.10175 217.3 5.22232 215.7
78 9.53963 7.77801 228 6.32418 224.4
79 9.66272 7.156 238.1 6.23493 233.2
80 9.78581 7.18435 248.5 7.66791 244.3
81 9.90891 7.20909 259.2 6.6701 254.2
82 10.032 6.70461 269.4 7.099 265
83 10.1551 7.44113 281 6.35062 274.9
84 10.2782 4.75915 288.6 5.88632 284.3
85 10.4013 5.25865 297.2 7.33765 296.3
86 10.5244 8.24207 311 7.16701 308.3
87 10.6475 9.04459 326.5 6.47709 319.4
88 10.7706 6.44395 337.8 7.18528 332
89 10.8936 5.96468 348.5 6.46638 343.6
90 11.0167 6.37719 360.2 5.77763 354.2
91 11.1398 7.03666 373.4 4.95765 363.5
92 11.2629 6.41435 385.7 6.93584 376.8
93 11.386 6.4295 398.3 7.75622 392
94 11.5091 7.5912 413.5 6.6423 405.3
95 11.6322 6.64914 427.1 6.94248 419.5
96 11.7553 6.41488 440.5 6.70211 433.5
97 11.8784 6.14196 453.6 6.18885 446.7
98 12.0015 7.85375 470.7 7.57818 463.2
99 12.1246 7.15509 486.6 8.77511 482.7
100 12.2477 7.4971 503.6 7.7176 500.2
19000 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 2.39457 0.1 0 0
15 1.78483 6.22741 0.4 0 0
16 1.90793 0 0.4 0 0
17 2.03102 6.41288 0.8 0 0
18 2.15411 2.85056 1 0 0
19 2.2772 0 1 1.2754 0.1
20 2.40029 0 1 8.03578 0.8
21 2.52339 2.07745 1.2 2.07745 1
22 2.64648 1.88873 1.4 2.83309 1.3
23 2.76957 7.76069 2.3 1.7246 1.5
24 2.89266 6.32387 3.1 6.32387 2.3
25 3.01575 9.45464 4.4 1.45456 2.5
26 3.13885 6.04228 5.3 7.38501 3.6
27 3.26194 3.10829 5.8 12.4331 5.6
28 3.38503 2.30909 6.2 8.08182 7
29 3.50812 2.14991 6.6 4.83729 7.9
30 3.63121 2.50829 7.1 7.52488 9.4
31 3.75431 4.22375 8 12.6712 12.1
32 3.8774 7.91971 9.8 10.5596 14.5
33 4.00049 7.02655 11.5 11.5731 17.3
34 4.12358 10.8926 14.3 6.22433 18.9
35 4.24667 4.03477 15.4 2.93437 19.7
36 4.36977 5.54279 17 1.03927 20
37 4.49286 5.89867 18.8 1.63852 20.5
38 4.61595 9.00335 21.7 1.86276 21.1
39 4.73904 6.1854 23.8 3.23997 22.2
40 4.86213 6.71565 26.2 6.99547 24.7
41 4.98523 9.58219 29.8 3.46023 26
42 5.10832 9.63298 33.6 4.81649 27.9
43 5.23141 6.28448 36.2 5.31764 30.1
44 5.3545 5.76815 38.7 6.46033 32.9
45 5.47759 6.39372 41.6 4.18899 34.8
46 5.60069 4.63956 43.8 5.694 37.5
47 5.72378 4.24024 45.9 8.07666 41.5
48 5.84687 6.38565 49.2 6.77266 45
49 5.96996 5.19701 52 6.68187 48.6
50 6.09305 6.94918 55.9 5.88008 51.9
51 6.21615 5.64952 59.2 11.299 58.5
52 6.33924 5.76148 62.7 9.21837 64.1
53 6.46233 5.22729 66 7.76173 69
54 6.58542 6.55907 70.3 9.15219 75
55 6.70851 8.23146 75.9 6.32059 79.3
56 6.83161 8.50448 81.9 6.5201 83.9
57 6.9547 6.83842 86.9 5.88104 88.2
58 7.07779 5.41416 91 5.54622 92.4
59 7.20088 5.61338 95.4 6.37884 97.4
60 7.32397 3.82307 98.5 7.15283 103.2
61 7.44707 3.81701 101.7 6.67977 108.8
62 7.57016 5.19454 106.2 5.30997 113.4
63 7.69325 4.13549 109.9 5.36496 118.2
64 7.81634 6.92975 116.3 5.7387 123.5
65 7.93943 8.71052 124.6 5.77203 129
66 8.06253 6.41127 130.9 6.0042 134.9
67 8.18562 5.33134 136.3 10.0703 145.1
68 8.30871 6.22862 142.8 5.55785 150.9
69 8.4318 7.44381 150.8 6.32724 157.7
70 8.55489 8.13504 159.8 7.05037 165.5
71 8.67799 8.5208 169.5 5.35844 171.6
72 8.80108 10.7608 182.1 5.72203 178.3
73 8.92417 8.05718 191.8 5.06689 184.4
74 9.04726 8.24353 202 6.22305 192.1
75 9.17035 7.63039 211.7 6.13578 199.9
76 9.29345 6.12751 219.7 8.11895 210.5
77 9.41654 4.70008 226 7.68427 220.8
78 9.53963 4.65227 232.4 7.05109 230.5
79 9.66272 5.95153 240.8 6.80174 240.1
80 9.78581 6.76987 250.6 5.94091 248.7
81 9.90891 6.1311 259.7 6.60272 258.5
82 10.032 5.06133 267.4 7.62485 270.1
83 10.1551 5.90159 276.6 6.73551 280.6
84 10.2782 5.94894 286.1 7.57707 292.7
85 10.4013 7.2765 298 5.99241 302.5
86 10.5244 8.71987 312.6 7.10729 314.4
87 10.6475 9.278 328.5 6.7105 325.9
88 10.7706 6.84313 340.5 6.32989 337
89 10.8936 6.18765 351.6 8.58467 352.4
90 11.0167 6.4317 363.4 6.92225 365.1
91 11.1398 5.70396 374.1 6.23704 376.8
92 11.2629 6.83155 387.2 7.14444 390.5
93 11.386 5.45997 397.9 7.50108 405.2
94 11.5091 7.19166 412.3 6.09294 417.4
95 11.6322 8.36032 429.4 8.21364 434.2
96 11.7553 8.66487 447.5 8.13828 451.2
97 11.8784 8.53311 465.7 7.97048 468.2
98 12.0015 6.61369 480.1 6.42997 482.2
99 12.1246 7.11009 495.9 6.21008 496
100 12.2477 6.43869 510.5 6.52689 510.8
19500 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 0 0 0 0
15 1.78483 2.0758 0.1 0 0
16 1.90793 7.26675 0.5 0 0
17 2.03102 3.20644 0.7 0 0
18 2.15411 2.85056 0.9 0 0
19 2.2772 3.82619 1.2 0 0
20 2.40029 4.59187 1.6 0 0
21 2.52339 3.11617 1.9 0 0
22 2.64648 0.944363 2 2.83309 0.3
23 2.76957 0 2 6.89839 1.1
24 2.89266 4.7429 2.6 11.8573 2.6
25 3.01575 5.09096 3.3 5.09096 3.3
26 3.13885 4.02819 3.9 10.0705 4.8
27 3.26194 4.97326 4.7 12.4331 6.8
28 3.38503 3.46364 5.3 6.35 7.9
29 3.50812 4.83729 6.2 3.76234 8.6
30 3.63121 5.01659 7.2 2.50829 9.1
31 3.75431 5.63167 8.4 1.40792 9.4
32 3.8774 7.03974 10 5.71979 10.7
33 4.00049 9.50651 12.3 7.02655 12.4
34 4.12358 4.27922 13.4 9.33649 14.8
35 4.24667 4.03477 14.5 6.60234 16.6
36 4.36977 4.1571 15.7 5.19637 18.1
37 4.49286 5.24326 17.3 6.55407 20.1
38 4.61595 11.7975 21.1 2.79414 21
39 4.73904 7.36357 23.6 3.23997 22.1
40 4.86213 5.31656 25.5 5.03674 23.9
41 4.98523 8.78367 28.8 9.84836 27.6
42 5.10832 9.12598 32.4 3.80249 29.1
43 5.23141 7.73475 35.6 4.83422 31.1
44 5.3545 6.69105 38.5 8.76759 34.9
45 5.47759 3.3071 40 5.7323 37.5
46 5.60069 4.63956 42.2 5.694 40.2
47 5.72378 4.84599 44.6 3.43258 41.9
48 5.84687 2.70906 46 3.28958 43.6
49 5.96996 3.71215 48 5.0114 46.3
50 6.09305 6.41463 51.6 6.05826 49.7
51 6.21615 2.73916 53.2 8.04628 54.4
52 6.33924 7.73685 57.9 9.38298 60.1
53 6.46233 8.23694 63.1 11.5634 67.4
54 6.58542 6.254 67.2 5.79639 71.2
55 6.70851 5.14466 70.7 6.46758 75.6
56 6.83161 5.24443 74.4 5.10269 79.2
57 6.9547 5.33397 78.3 5.47074 83.2
58 7.07779 8.58343 84.8 4.88595 86.9
59 7.20088 6.634 90 7.90977 93.1
60 7.32397 7.89278 96.4 7.76946 99.4
61 7.44707 5.24839 100.8 7.27618 105.5
62 7.57016 5.30997 105.4 8.08039 112.5
63 7.69325 6.92973 111.6 6.81796 118.6
64 7.81634 6.17181 117.3 5.95526 124.1
65 7.93943 8.39568 125.3 3.98795 127.9
66 8.06253 6.6148 131.8 6.0042 133.8
67 8.18562 5.03516 136.9 5.23261 139.1
68 8.30871 7.18687 144.4 6.22862 145.6
69 8.4318 6.60638 151.5 6.42029 152.5
70 8.55489 7.77348 160.1 6.32725 159.5
71 8.67799 7.29099 168.4 6.41256 166.8
72 8.80108 5.97824 175.4 7.5155 175.6
73 8.92417 5.23301 181.7 4.65157 181.2
74 9.04726 5.81896 188.9 4.92995 187.3
75 9.17035 7.07975 197.9 4.87716 193.5
76 9.29345 5.05519 204.5 6.2041 201.6
77 9.41654 6.71441 213.5 9.17636 213.9
78 9.53963 6.39687 222.3 7.48724 224.2
79 9.66272 7.51026 232.9 9.28155 237.3
80 9.78581 7.11527 243.2 8.91136 250.2
81 9.90891 6.87222 253.4 7.00697 260.6
82 10.032 6.57315 263.4 6.70461 270.8
83 10.1551 9.10897 277.6 7.63357 282.7
84 10.2782 8.51638 291.2 5.94894 292.2
85 10.4013 6.05356 301.1 6.48159 302.8
86 10.5244 6.15169 311.4 6.03224 312.9
87 10.6475 6.30204 322.2 4.37641 320.4
88 10.7706 6.72908 334 6.61502 332
89 10.8936 7.07957 346.7 7.7485 345.9
90 11.0167 7.19478 359.9 8.39391 361.3
91 11.1398 8.58259 376 8.42267 377.1
92 11.2629 7.97883 391.3 7.04014 390.6
93 11.386 6.88875 404.8 8.36855 407
94 11.5091 6.24276 417.3 8.73987 424.5
95 11.6322 7.04027 431.7 7.62695 440.1
96 11.7553 6.70211 445.7 6.98934 454.7
97 11.8784 6.75147 460.1 6.37639 468.3
98 12.0015 6.4759 474.2 6.52183 482.5
99 12.1246 6.16508 487.9 7.6051 499.4
100 12.2477 6.39459 502.4 6.96789 515.2
20000 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 0 0 0 0
15 1.78483 8.30321 0.4 0 0
16 1.90793 9.08344 0.9 0 0
17 2.03102 1.60322 1 0 0
18 2.15411 0 1 0 0
19 2.2772 0 1 0 0
20 2.40029 0 1 0 0
21 2.52339 0 1 0 0
22 2.64648 0 1 1.88873 0.2
23 2.76957 0.862299 1.1 3.44919 0.6
24 2.89266 2.37145 1.4 12.6477 2.2
25 3.01575 8.72736 2.6 16.7274 4.5
26 3.13885 6.04228 3.5 10.7418 6.1
27 3.26194 1.24331 3.7 7.45989 7.3
28 3.38503 2.88636 4.2 3.46364 7.9
29 3.50812 5.37477 5.2 1.61243 8.2
30 3.63121 6.01991 6.4 1.00332 8.4
31 3.75431 4.69305 7.4 5.16236 9.5
32 3.8774 3.07989 8.1 7.03974 11.1
33 4.00049 5.78657 9.5 6.61322 12.7
34 4.12358 3.8902 10.5 5.83531 14.2
35 4.24667 6.60234 12.3 4.40156 15.4
36 4.36977 4.1571 13.5 4.50352 16.7
37 4.49286 8.19259 16 5.24326 18.3
38 4.61595 11.1766 19.6 4.96736 19.9
39 4.73904 6.1854 21.7 6.47994 22.1
40 4.86213 5.31656 23.6 10.9129 26
41 4.98523 5.85578 25.8 7.98516 29
42 5.10832 7.35148 28.7 6.84448 31.7
43 5.23141 8.45988 32.2 6.76791 34.5
44 5.3545 6.46033 35 3.46089 36
45 5.47759 6.39372 37.9 4.85041 38.2
46 5.60069 4.63956 40.1 6.95934 41.5
47 5.72378 7.87474 44 6.05749 44.5
48 5.84687 7.54667 47.9 5.03112 47.1
49 5.96996 7.4243 51.9 8.16673 51.5
50 6.09305 8.55284 56.7 7.48373 55.7
51 6.21615 4.96473 59.6 8.55987 60.7
52 6.33924 5.76148 63.1 6.25532 64.5
53 6.46233 8.87055 68.7 6.49451 68.6
54 6.58542 7.01668 73.3 4.72863 71.7
55 6.70851 2.79282 75.2 5.73263 75.6
56 6.83161 4.1105 78.1 6.80358 80.4
57 6.9547 4.51336 81.4 7.52227 85.9
58 7.07779 4.48979 84.8 7.13085 91.3
59 7.20088 5.99611 89.5 7.65461 97.3
60 7.32397 6.41288 94.7 6.41288 102.5
61 7.44707 7.63402 101.1 5.60624 107.2
62 7.57016 6.23345 106.5 4.84824 111.4
63 7.69325 3.80018 109.9 4.58257 115.5
64 7.81634 3.78971 113.4 5.08904 120.2
65 7.93943 6.71655 119.8 7.24128 127.1
66 8.06253 8.85365 128.5 7.93776 134.9
67 8.18562 6.61481 135.2 6.51608 141.5
68 8.30871 8.24095 143.8 6.03697 147.8
69 8.4318 6.23419 150.5 8.18819 156.6
70 8.55489 6.50803 157.7 5.33297 162.5
71 8.67799 8.16943 167 6.50041 169.9
72 8.80108 8.54034 177 5.72203 176.6
73 8.92417 7.89105 186.5 6.31284 184.2
74 9.04726 6.70797 194.8 5.89978 191.5
75 9.17035 6.05712 202.5 6.92242 200.3
76 9.29345 7.96576 212.9 6.2041 208.4
77 9.41654 8.05729 223.7 7.90808 219
78 9.53963 7.05109 233.4 8.57762 230.8
79 9.66272 6.23493 242.2 7.65196 241.6
80 9.78581 7.73699 253.4 5.45734 249.5
81 9.90891 7.88284 265.1 6.87222 259.7
82 10.032 7.75632 276.9 7.62485 271.3
83 10.1551 6.92795 287.7 5.77329 280.3
84 10.2782 6.01156 297.3 5.88632 289.7
85 10.4013 4.158 304.1 7.21536 301.5
86 10.5244 4.71828 312 6.56976 312.5
87 10.6475 4.95994 320.5 6.94391 324.4
88 10.7706 7.69852 334 5.53153 334.1
89 10.8936 9.3651 350.8 7.58127 347.7
90 11.0167 9.26601 367.8 8.39391 363.1
91 11.1398 7.9429 382.7 7.51643 377.2
92 11.2629 8.60462 399.2 7.61378 391.8
93 11.386 7.19491 413.3 7.75622 407
94 11.5091 6.04299 425.4 7.94079 422.9
95 11.6322 4.15571 433.9 7.43139 438.1
96 11.7553 4.69148 443.7 7.08509 452.9
97 11.8784 5.71999 455.9 6.89212 467.6
98 12.0015 6.29219 469.6 5.51141 479.6
99 12.1246 6.25508 483.5 5.13007 491
100 12.2477 6.70329 498.7 6.26228 505.2
20500 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 0 0 0 0
15 1.78483 0 0 0 0
16 1.90793 0 0 0 0
17 2.03102 0 0 0 0
18 2.15411 4.27584 0.3 0 0
19 2.2772 2.55079 0.5 0 0
20 2.40029 2.29594 0.7 0 0
21 2.52339 2.07745 0.9 1.03872 0.1
22 2.64648 0.944363 1 11.3324 1.3
23 2.76957 3.44919 1.4 11.2099 2.6
24 2.89266 4.7429 2 8.69532 3.7
25 3.01575 3.6364 2.5 5.81824 4.5
26 3.13885 4.69955 3.2 9.3991 5.9
27 3.26194 4.97326 4 3.72994 6.5
28 3.38503 4.61818 4.8 8.65909 8
29 3.50812 8.06216 6.3 5.37477 9
30 3.63121 5.01659 7.3 5.01659 10
31 3.75431 5.16236 8.4 4.22375 10.9
32 3.8774 3.07989 9.1 2.6399 11.5
33 4.00049 4.13326 10.1 6.61322 13.1
34 4.12358 6.22433 11.7 6.22433 14.7
35 4.24667 4.40156 12.9 6.96914 16.6
36 4.36977 9.00704 15.5 5.88922 18.3
37 4.49286 8.5203 18.1 5.57096 20
38 4.61595 7.14058 20.4 5.58828 21.8
39 4.73904 9.13083 23.5 6.47994 24
40 4.86213 6.71565 25.9 5.59638 26
41 4.98523 7.71898 28.8 7.45281 28.8
42 5.10832 7.60498 31.8 2.53499 29.8
43 5.23141 5.07593 33.9 6.04277 32.3
44 5.3545 7.84468 37.3 3.69162 33.9
45 5.47759 5.95278 40 5.95278 36.6
46 5.60069 6.11578 42.9 7.38112 40.1
47 5.72378 7.26899 46.5 6.66324 43.4
48 5.84687 7.54667 50.4 9.09471 48.1
49 5.96996 2.96972 52 7.6099 52.2
50 6.09305 5.52371 55.1 7.12737 56.2
51 6.21615 4.96473 58 5.47832 59.4
52 6.33924 4.27996 60.6 7.57223 64
53 6.46233 7.92013 65.6 5.7025 67.6
54 6.58542 8.69459 71.3 5.33878 71.1
55 6.70851 5.29166 74.9 8.81943 77.1
56 6.83161 6.94533 79.8 7.22881 82.2
57 6.9547 6.42812 84.5 5.47074 86.2
58 7.07779 5.15006 88.4 4.7539 89.8
59 7.20088 5.4858 92.7 9.31311 97.1
